sentence,label
The discussion focused on the testing strategy.,0
Kindly i-record ang system natin sa susunod na meeting.,1
"Pakisuyo po, tawagan yung api before Friday natin.",1
Please make sure to deliver the testing results by the end of the month.,1
"Kanina, pinag-usapan natin yung module.",0
The development phase will begin next week.,0
The group meeting lasted for two hours.,0
The team discussed the new system architecture.,0
Kindly ensure you review the survey results this week.,1
About sa prototype ay okay na.,0
Ang file ay ay okay na.,0
"Pakisuyo po, i-install ang report natin mamaya.",1
"Kanina, pinag-usapan natin yung budget.",0
"Sige, ako na bahala sa link by the end of the day.",1
The research topic was approved during the meeting.,0
The team talked about possible improvements for the application.,0
Our senior advised to design the presentation slides before submission day to ensure progress.,1
The discussion focused on the testing strategy.,0
The supervisor asked to ensure you approve the documentation before Friday.,1
Kindly distribute the testing plan this week for the project.,1
Paki-tawagan ang feedback natin sa susunod na meeting.,1
The research topic was approved during the meeting.,0
"Sige, ako na bahala sa file by the end of the day.",1
Approved na yung presentation ay okay na.,0
"Kanina, pinag-usapan natin yung module.",0
Kindly i-update ang minutes of meeting natin bukas.,1
"Sige, ako na bahala sa ui design mamaya.",1
Tapos na yung ui design is good to go.,0
Ang report ay ay na-finalize na natin.,0
The professor provided guidance for the methodology section.,0
The deadline for the assignment is next Friday.,0
The presentation schedule was announced today.,0
Please coordinate the research paper before the deadline to ensure progress.,1
Paki-i-save yung presentation mamaya po.,1
The research topic was approved during the meeting.,0
"Sige, ako na bahala sa link by the end of the day.",1
"Kanina, pinag-usapan natin yung requirements.",0
Ang api ay is good to go.,0
"Sige, ako na bahala sa report as soon as possible.",1
Please i-install ang feedback natin next week.,1
Paki-tawagan ang report natin before Friday.,1
The system update was completed successfully.,0
The system update was completed successfully.,0
About sa file ay okay na.,0
"Pakisuyo po, i-check yung slides before Friday po.",1
The presentation schedule was announced today.,0
Please distribute the bug fix before class.,1
The instructor reminded us to fix the weekly report by tonight.,1
"Sige, ako na bahala sa slides sa susunod na meeting.",1
Paki-i-print yung slides by the end of the day natin.,1
Ang system ay ay na-finalize na natin.,0
The professor asked to resolve the database schema by tonight for the project.,1
"Sige, ako na bahala sa api sa Monday.",1
The project manager instructed to ensure you coordinate the code module by the end of the day.,1
Tapos na yung feedback is good to go.,0
The team talked about possible improvements for the application.,0
The professor asked to make sure to prepare the API documentation by tonight.,1
The meeting started at 9 AM.,0
"Pakisuyo po, i-print ang presentation natin sa susunod na meeting.",1
Ang minutes of meeting ay ay okay na.,0
"Kanina, pinag-usapan natin yung ui design.",0
"Kanina, pinag-usapan natin yung presentation.",0
The dataset was uploaded to the shared drive.,0
Paki-i-save yung requirements as soon as possible please.,1
"Sige, ako na bahala sa minutes of meeting sa susunod na meeting.",1
"Sige, ako na bahala sa document next week.",1
Please i-upload yung document before Friday please.,1
The project proposal was reviewed by the panel.,0
"Sige, ako na bahala sa schedule by the end of the day.",1
Kindly i-download ang ui design natin by the end of the day.,1
The supervisor asked to ensure you send the system design before submission day.,1
Regarding sa requirements ay okay na.,0
The coordinator told the team to revise the task list by Monday.,1
Please review the testing results by next meeting to ensure progress.,1
Naka-upload na yung feedback is good to go.,0
Paki-i-submit ang testing results natin sa susunod na meeting.,1
The team leader requested to distribute the dataset before the deadline.,1
Please i-download ang slides natin sa Monday.,1
Please i-download yung api bukas muna.,1
Please i-finalize yung feedback bukas po.,1
The dataset was uploaded to the shared drive.,0
The meeting concluded that we should schedule the system design before the next meeting for the project.,1
Na-check ko na yung budget ay okay na.,0
Kindly i-prepare ang ui design natin by the end of the day.,1
Naka-upload na yung link ay tapos na po.,0
The meeting concluded that we should complete the API documentation before the presentation for the project.,1
"Sige, paki-i-send yung module before Friday please.",1
"Kanina, pinag-usapan natin yung minutes of meeting.",0
"Kanina, pinag-usapan natin yung api.",0
Our senior advised to make sure to organize the presentation slides before the deadline.,1
The professor explained the requirements for the project.,0
The project manager instructed to summarize the meeting summary before the next meeting to ensure progress.,1
The professor asked to update the project report by the end of the month for the project.,1
The project manager instructed to finish the survey results by the end of the month for the project.,1
"Sige, ako na bahala sa system before Friday.",1
Ang feedback ay ay na-finalize na natin.,0
The deadline for the assignment is next Friday.,0
Kindly prepare the database schema by the end of the day for the project.,1
The meeting concluded that we should finish the documentation before the next meeting to ensure progress.,1
The presentation schedule was announced today.,0
The professor provided guidance for the methodology section.,0
"Kanina, pinag-usapan natin yung prototype.",0
"Sige, paki-i-prepare ang code natin sa Monday.",1
The system update was completed successfully.,0
The coordinator told the team to make sure to revise the progress report before the presentation.,1
The team analyzed the feedback from users.,0
Regarding sa database ay tapos na po.,0
The dataset was uploaded to the shared drive.,0
Ang document ay is good to go.,0
The coordinator told the team to refactor the API documentation by the end of the day to ensure progress.,1
"Kanina, pinag-usapan natin yung schedule.",0
Ang presentation ay is good to go.,0
"Kanina, pinag-usapan natin yung code.",0
The coordinator told the team to ensure you finish the project report before the deadline.,1
The project manager instructed to deliver the database schema by the end of the month.,1
"Sige, paki-i-save yung testing results mamaya muna.",1
The development phase will begin next week.,0
The coordinator told the team to ensure you plan the API documentation this week.,1
Please present the meeting summary by Monday.,1
The professor explained the requirements for the project.,0
"Sige, paki-i-save ang budget natin ngayong hapon.",1
The professor explained the requirements for the project.,0
Ang schedule ay is good to go.,0
Please implement the meeting summary before the next meeting.,1
Our senior advised to finalize the meeting summary by next meeting.,1
Ang module ay ay tapos na po.,0
Kindly ensure you resolve the weekly report by the end of the week.,1
The supervisor asked to ensure you implement the meeting summary before the presentation.,1
"Sige, paki-i-test ang document natin next week.",1
"Sige, ako na bahala sa prototype mamaya.",1
"Kanina, pinag-usapan natin yung feedback.",0
"Kanina, pinag-usapan natin yung minutes of meeting.",0
"Sige, ako na bahala sa feedback bukas.",1
Regarding sa prototype ay okay na.,0
